Timestep,molecue_count,C26+Mass,percentage,Mass_total
787000, 6, 3640.214, 0.3001110180601799, 12129.558
788000, 6, 3640.214, 0.3001110180601799, 12129.558
789000, 6, 3640.214, 0.3001110180601799, 12129.558
790000, 7, 4128.7901, 0.3403908122620791, 12129.558
791000, 7, 4128.7901, 0.3403908122620791, 12129.558
792000, 7, 4128.7901, 0.3403908122620791, 12129.558
793000, 7, 4128.7901, 0.3403908122620791, 12129.558
794000, 7, 4128.7901, 0.3403908122620791, 12129.558
795000, 7, 4128.7901, 0.3403908122620791, 12129.558
796000, 7, 4128.7901, 0.3403908122620791, 12129.558
797000, 7, 4128.7901, 0.3403908122620791, 12129.558
798000, 5, 3185.65412, 0.26263563107575727, 12129.558
799000, 7, 4128.7901, 0.3403908122620791, 12129.558
800000, 7, 4128.7901, 0.3403908122620791, 12129.558
801000, 7, 4129.79804, 0.3404739100963118, 12129.558
802000, 7, 4126.77422, 0.3402246165936137, 12129.558
803000, 7, 4126.77422, 0.3402246165936137, 12129.558
804000, 7, 4126.77422, 0.3402246165936137, 12129.558
805000, 7, 4126.77422, 0.3402246165936137, 12129.558
806000, 7, 4378.07556, 0.36094271200978634, 12129.558
807000, 7, 4378.07556, 0.36094271200978634, 12129.558
808000, 6, 3889.49946, 0.32066291780788714, 12129.558
809000, 6, 3889.49946, 0.32066291780788714, 12129.558
810000, 6, 3889.49946, 0.32066291780788714, 12129.558
811000, 6, 3889.49946, 0.32066291780788714, 12129.558
812000, 6, 3889.49946, 0.32066291780788714, 12129.558
813000, 6, 3889.49946, 0.32066291780788714, 12129.558
814000, 6, 3889.49946, 0.32066291780788714, 12129.558
815000, 6, 3889.49946, 0.32066291780788714, 12129.558
816000, 6, 3889.49946, 0.32066291780788714, 12129.558
817000, 6, 3889.49946, 0.32066291780788714, 12129.558
818000, 6, 3889.49946, 0.32066291780788714, 12129.558
819000, 6, 3889.49946, 0.32066291780788714, 12129.558
820000, 6, 3889.49946, 0.32066291780788714, 12129.558
821000, 6, 3889.49946, 0.32066291780788714, 12129.558
822000, 6, 3889.49946, 0.32066291780788714, 12129.558
823000, 6, 3889.49946, 0.32066291780788714, 12129.558
824000, 6, 3665.24334, 0.3021745178183739, 12129.558
825000, 6, 3889.49946, 0.32066291780788714, 12129.558
826000, 7, 4366.06486, 0.3599525110478057, 12129.558
827000, 7, 4366.06486, 0.3599525110478057, 12129.558
828000, 7, 4366.06486, 0.3599525110478057, 12129.558
829000, 7, 4366.06486, 0.3599525110478057, 12129.558
830000, 6, 3889.49946, 0.32066291780788714, 12129.558
831000, 7, 4366.06486, 0.3599525110478057, 12129.558
832000, 7, 4366.06486, 0.3599525110478057, 12129.558
833000, 7, 4591.32892, 0.3785240088715516, 12129.558
834000, 7, 4366.06486, 0.3599525110478057, 12129.558
835000, 7, 4366.06486, 0.3599525110478057, 12129.558
836000, 7, 4367.0728, 0.3600356088820384, 12129.558
837000, 7, 4367.0728, 0.3600356088820384, 12129.558
838000, 7, 4142.81668, 0.34154720889252516, 12129.558
839000, 7, 4142.81668, 0.34154720889252516, 12129.558
840000, 7, 4142.81668, 0.34154720889252516, 12129.558
841000, 7, 4142.81668, 0.34154720889252516, 12129.558
842000, 7, 4142.81668, 0.34154720889252516, 12129.558
843000, 7, 4142.81668, 0.34154720889252516, 12129.558
844000, 7, 4142.81668, 0.34154720889252516, 12129.558
845000, 6, 3652.2246999999998, 0.3011012190221605, 12129.558
846000, 7, 4226.89004, 0.3484784886638079, 12129.558
847000, 7, 4226.89004, 0.3484784886638079, 12129.558
848000, 7, 4226.89004, 0.3484784886638079, 12129.558
849000, 7, 4209.8827, 0.3470763485363605, 12129.558
850000, 7, 4226.89004, 0.3484784886638079, 12129.558
851000, 7, 4209.8827, 0.3470763485363605, 12129.558
852000, 7, 4226.89004, 0.3484784886638079, 12129.558
853000, 7, 4226.89004, 0.3484784886638079, 12129.558
854000, 7, 4403.10336, 0.3630060848053985, 12129.558
855000, 7, 4429.14064, 0.36515268239782517, 12129.558
856000, 7, 4412.1332999999995, 0.3637505422703778, 12129.558
857000, 7, 4429.14064, 0.36515268239782517, 12129.558
858000, 7, 4403.10336, 0.3630060848053985, 12129.558
859000, 7, 4403.10336, 0.3630060848053985, 12129.558
860000, 7, 4403.10336, 0.3630060848053985, 12129.558
861000, 8, 4958.7885400000005, 0.40881856865682986, 12129.558
862000, 7, 4403.10336, 0.3630060848053985, 12129.558
863000, 7, 4403.10336, 0.3630060848053985, 12129.558
864000, 7, 4403.10336, 0.3630060848053985, 12129.558
865000, 7, 4403.10336, 0.3630060848053985, 12129.558
866000, 7, 4403.10336, 0.3630060848053985, 12129.558
867000, 7, 4386.09602, 0.36160394467795115, 12129.558
868000, 7, 4403.10336, 0.3630060848053985, 12129.558
869000, 7, 4403.10336, 0.3630060848053985, 12129.558
870000, 7, 4378.07402, 0.3609425850472045, 12129.558
871000, 7, 4403.10336, 0.3630060848053985, 12129.558
872000, 7, 4430.14858, 0.3652357802320579, 12129.558
873000, 7, 4430.14858, 0.3652357802320579, 12129.558
874000, 7, 4456.18586, 0.3673823778244846, 12129.558
875000, 7, 4456.18586, 0.3673823778244846, 12129.558
876000, 7, 4429.14064, 0.36515268239782517, 12129.558
877000, 7, 4429.14064, 0.36515268239782517, 12129.558
878000, 7, 4429.14064, 0.36515268239782517, 12129.558
879000, 7, 4429.14064, 0.36515268239782517, 12129.558
880000, 7, 4429.14064, 0.36515268239782517, 12129.558
881000, 7, 4429.14064, 0.36515268239782517, 12129.558
882000, 7, 4429.14064, 0.36515268239782517, 12129.558
883000, 7, 4429.14064, 0.36515268239782517, 12129.558
884000, 7, 4429.14064, 0.36515268239782517, 12129.558
885000, 7, 4202.868640000001, 0.3464980867398466, 12129.558
886000, 7, 4429.14064, 0.36515268239782517, 12129.558
887000, 7, 4429.14064, 0.36515268239782517, 12129.558
888000, 7, 4429.14064, 0.36515268239782517, 12129.558
889000, 7, 4429.14064, 0.36515268239782517, 12129.558
890000, 7, 4429.14064, 0.36515268239782517, 12129.558
891000, 7, 4429.14064, 0.36515268239782517, 12129.558
892000, 7, 4470.16938, 0.36853522444923387, 12129.558
893000, 7, 4453.16204, 0.3671330843217865, 12129.558
894000, 7, 4470.16938, 0.36853522444923387, 12129.558
895000, 7, 4453.16204, 0.3671330843217865, 12129.558
896000, 7, 4470.16938, 0.36853522444923387, 12129.558
897000, 7, 4470.16938, 0.36853522444923387, 12129.558
898000, 7, 4470.16938, 0.36853522444923387, 12129.558
899000, 7, 4470.16938, 0.36853522444923387, 12129.558
900000, 7, 4453.16204, 0.3671330843217865, 12129.558
901000, 7, 4479.199320000001, 0.36927968191421323, 12129.558
902000, 7, 4479.199320000001, 0.36927968191421323, 12129.558
903000, 7, 4479.199320000001, 0.36927968191421323, 12129.558
904000, 7, 4479.199320000001, 0.36927968191421323, 12129.558
905000, 7, 4478.19138, 0.36919658407998046, 12129.558
906000, 6, 4003.6418600000006, 0.3300731865085274, 12129.558
907000, 7, 4477.183440000001, 0.3691134862457478, 12129.558
908000, 7, 4477.183440000001, 0.3691134862457478, 12129.558
909000, 7, 4477.183440000001, 0.3691134862457478, 12129.558
910000, 7, 4477.183440000001, 0.3691134862457478, 12129.558
911000, 7, 4477.183440000001, 0.3691134862457478, 12129.558
912000, 8, 4950.72502, 0.4081537859829682, 12129.558
913000, 8, 4950.72502, 0.4081537859829682, 12129.558
914000, 8, 4950.72502, 0.4081537859829682, 12129.558
915000, 8, 4950.72502, 0.4081537859829682, 12129.558
916000, 8, 4950.72502, 0.4081537859829682, 12129.558
917000, 9, 5429.26324, 0.4476060248856553, 12129.558
918000, 9, 5429.26324, 0.4476060248856553, 12129.558
919000, 9, 5429.26324, 0.4476060248856553, 12129.558
920000, 9, 5429.26324, 0.4476060248856553, 12129.558
921000, 9, 5405.241840000001, 0.4456256229616941, 12129.558
922000, 9, 5429.26324, 0.4476060248856553, 12129.558
923000, 9, 5429.26324, 0.4476060248856553, 12129.558
924000, 9, 5404.2339, 0.44554252512746134, 12129.558
925000, 9, 5404.2339, 0.44554252512746134, 12129.558
926000, 9, 5404.2339, 0.44554252512746134, 12129.558
927000, 9, 5404.2339, 0.44554252512746134, 12129.558
928000, 10, 5404.233899999999, 0.4455425251274613, 12129.558
929000, 9, 5654.5273, 0.4661775227094012, 12129.558
930000, 9, 5442.2818800000005, 0.4486793236818687, 12129.558
931000, 9, 5442.2818800000005, 0.4486793236818687, 12129.558
932000, 9, 5442.2818800000005, 0.4486793236818687, 12129.558
933000, 9, 5425.274540000001, 0.4472771835544214, 12129.558
934000, 9, 5492.34056, 0.45280632319825664, 12129.558
935000, 9, 5492.34056, 0.45280632319825664, 12129.558
936000, 9, 5466.30328, 0.45065972560582995, 12129.558
937000, 9, 5466.30328, 0.45065972560582995, 12129.558
938000, 9, 5442.2818800000005, 0.4486793236818687, 12129.558
